question_id;question_text;years;num_years;response_alternatives;num_responses
15656;förtroende för hantering av coronapandemin? civilsamhället/frivilligorganisationer;2020;1;Mycket stort förtroende | Stort förtroende | Varken stort eller litet förtroende | Litet förtroende | Mycket litet förtroende | Vet ej;6
15657;förtroende för hantering av coronapandemin? den enskilde medborgaren;2020;1;Mycket stort förtroende | Stort förtroende | Varken stort eller litet förtroende | Litet förtroende | Mycket litet förtroende | Vet ej;6
15658;förtroende för hantering av coronapandemin? eu;2020;1;Mycket stort förtroende | Stort förtroende | Varken stort eller litet förtroende | Litet förtroende | Mycket litet förtroende | Vet ej;6
15659;förtroende för hantering av coronapandemin? folkhälsomyndigheten;2020;1;Mycket stort förtroende | Stort förtroende | Varken stort eller litet förtroende | Litet förtroende | Mycket litet förtroende | Vet ej;6
15660;förtroende för hantering av coronapandemin? försvarsmakten;2020;1;Mycket stort förtroende | Stort förtroende | Varken stort eller litet förtroende | Litet förtroende | Mycket litet förtroende | Vet ej;6
15661;förtroende för hantering av coronapandemin? kommunen;2020;1;Mycket stort förtroende | Stort förtroende | Varken stort eller litet förtroende | Litet förtroende | Mycket litet förtroende | Vet ej;6
15662;förtroende för hantering av coronapandemin? landstinget/regionen;2020;1;Mycket stort förtroende | Stort förtroende | Varken stort eller litet förtroende | Litet förtroende | Mycket litet förtroende | Vet ej;6
15663;förtroende för hantering av coronapandemin? näringslivet;2020;1;Mycket stort förtroende | Stort förtroende | Varken stort eller litet förtroende | Litet förtroende | Mycket litet förtroende | Vet ej;6
15664;förtroende för hantering av coronapandemin? staten;2020;1;Mycket stort förtroende | Stort förtroende | Varken stort eller litet förtroende | Litet förtroende | Mycket litet förtroende | Vet ej;6
15665;förtroende för hantering av coronapandemin? svenska nyhetsmedier;2020;1;Mycket stort förtroende | Stort förtroende | Varken stort eller litet förtroende | Litet förtroende | Mycket litet förtroende | Vet ej;6
7931;inflytande - allmänheten;2005;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
7932;inflytande - de politiska partierna;2005;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
7933;inflytande - de stora intresseorganisationerna;2005;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
7934;inflytande - journalister i press, radio och tv;2005;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
7935;inflytande - näringslivet;2005;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
7936;inflytande - offentliga myndigheter;2005;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
7937;inflytande - regering och department;2005;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
7938;inflytande - riksdagen;2005;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
916;inflytande allmånhet;1989;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
917;inflytande folkrärels;1989;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
11647;inflytande i svenska politiska debatten - allmänheten;2011;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
11648;inflytande i svenska politiska debatten - de politiska partierna;2011;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
11649;inflytande i svenska politiska debatten - de stora intresseorganisationerna;2011;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
11650;inflytande i svenska politiska debatten - folkrörelserna;2011;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
11651;inflytande i svenska politiska debatten - journalister i press, radio och tv;2011;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
11652;inflytande i svenska politiska debatten - näringslivet;2011;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
11653;inflytande i svenska politiska debatten - offentliga myndigheter;2011;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
11654;inflytande i svenska politiska debatten - regeringen och departement;2011;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
11655;inflytande i svenska politiska debatten - riksdagen;2011;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
918;inflytande intr.org;1989;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
919;inflytande journalist;1989;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
920;inflytande nåringsliv;1989;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
921;inflytande off. mynd;1989;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
922;inflytande partier;1989;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
923;inflytande regeringen;1989;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
924;inflytande riksdagen;1989;1;Mycket stort inflytande | Ganska stort inflytande | Ganska litet inflytande | Mycket litet inflytande;4
16488;inflytande var vindkraftverk ska placeras? försvarsmakten;2022, 2023, 2024;3;Mycket stort inflytande | Ganska stort inflytande | Inte särskilt stort inflytande | Inget inflytande alls | Ingen uppfattning;5
16489;inflytande var vindkraftverk ska placeras? kommunerna;2022, 2023, 2024;3;Mycket stort inflytande | Ganska stort inflytande | Inte särskilt stort inflytande | Inget inflytande alls | Ingen uppfattning;5
16490;inflytande var vindkraftverk ska placeras? lokalbefolkningen;2022, 2023, 2024;3;Mycket stort inflytande | Ganska stort inflytande | Inte särskilt stort inflytande | Inget inflytande alls | Ingen uppfattning;5
16491;inflytande var vindkraftverk ska placeras? länsstyrelserna;2022, 2023, 2024;3;Mycket stort inflytande | Ganska stort inflytande | Inte särskilt stort inflytande | Inget inflytande alls | Ingen uppfattning;5
16492;inflytande var vindkraftverk ska placeras? privata markägare;2022, 2023, 2024;3;Mycket stort inflytande | Ganska stort inflytande | Inte särskilt stort inflytande | Inget inflytande alls | Ingen uppfattning;5
16493;inflytande var vindkraftverk ska placeras? staten;2022, 2023, 2024;3;Mycket stort inflytande | Ganska stort inflytande | Inte särskilt stort inflytande | Inget inflytande alls | Ingen uppfattning;5
16494;inflytande var vindkraftverk ska placeras? vindkraftsindustrin;2022, 2023, 2024;3;Mycket stort inflytande | Ganska stort inflytande | Inte särskilt stort inflytande | Inget inflytande alls | Ingen uppfattning;5
13712;gruppers inflytande över innehåll i tv och radio allmänheten;2015;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
13713;gruppers inflytande över innehåll i tv och radio annonsörerna;2015;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
13714;gruppers inflytande över innehåll i tv och radio journalisterna;2015;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
13715;gruppers inflytande över innehåll i tv och radio mediernas ägare;2015;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
13716;gruppers inflytande över innehåll i tv och radio näringslivet;2015;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
13717;gruppers inflytande över innehåll i tv och radio politikerna;2015;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
13718;gruppers inflytande över innehåll i tv och radio staten;2015;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
13719;gruppers inflytande över innehåll i tv och radio:de stora intresseorganisationerna;2015;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
14358;inflytande över innehållet i svensk radio och tv har allmänheten;2016;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
14359;inflytande över innehållet i svensk radio och tv har annonsörerna;2016;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
14360;inflytande över innehållet i svensk radio och tv har de stora intresseorganisationerna;2016;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
14361;inflytande över innehållet i svensk radio och tv har journalisterna;2016;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
14362;inflytande över innehållet i svensk radio och tv har mediernas ägare;2016;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
14363;inflytande över innehållet i svensk radio och tv har näringslivet;2016;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
14364;inflytande över innehållet i svensk radio och tv har politikerna;2016;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
14365;inflytande över innehållet i svensk radio och tv har staten;2016;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
13286;inflytande över innehållet i svensk radio och tv? allmänheten;2014;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
13287;inflytande över innehållet i svensk radio och tv? annonsörerna;2014;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
13288;inflytande över innehållet i svensk radio och tv? de stora intresseorganisationerna;2014;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
13289;inflytande över innehållet i svensk radio och tv? journalisterna;2014;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
13290;inflytande över innehållet i svensk radio och tv? mediernas ägare;2014;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
13291;inflytande över innehållet i svensk radio och tv? näringslivet;2014;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
13292;inflytande över innehållet i svensk radio och tv? politikerna;2014;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
13293;inflytande över innehållet i svensk radio och tv? staten;2014;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
12934;vilket inflytande över innehållet i svensk radio/tv har? allmänheten;2013;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
12935;vilket inflytande över innehållet i svensk radio/tv har? annonsörerna;2013;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
12936;vilket inflytande över innehållet i svensk radio/tv har? de stora intresseorganisationerna;2013;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
12937;vilket inflytande över innehållet i svensk radio/tv har? journalisterna;2013;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
12938;vilket inflytande över innehållet i svensk radio/tv har? mediernas ägare;2013;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
12939;vilket inflytande över innehållet i svensk radio/tv har? näringslivet;2013;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
12940;vilket inflytande över innehållet i svensk radio/tv har? politikerna;2013;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
12941;vilket inflytande över innehållet i svensk radio/tv har? staten;2013;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet inflytande | Mycket litet inflytande | Ingen uppfattning;6
14694;inflytande över innehållet i svensk radio och tv allmänheten;2017;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet infytande | Mycket litet inflytande | Ingen uppfattning;6
14695;inflytande över innehållet i svensk radio och tv annonsörerna;2017;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet infytande | Mycket litet inflytande | Ingen uppfattning;6
14696;inflytande över innehållet i svensk radio och tv de stora intresseorganisationerna;2017;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet infytande | Mycket litet inflytande | Ingen uppfattning;6
14697;inflytande över innehållet i svensk radio och tv journalisterna;2017;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet infytande | Mycket litet inflytande | Ingen uppfattning;6
14698;inflytande över innehållet i svensk radio och tv mediernas ägare;2017;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet infytande | Mycket litet inflytande | Ingen uppfattning;6
14699;inflytande över innehållet i svensk radio och tv näringslivet;2017;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet infytande | Mycket litet inflytande | Ingen uppfattning;6
14700;inflytande över innehållet i svensk radio och tv politikerna;2017;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet infytande | Mycket litet inflytande | Ingen uppfattning;6
14701;inflytande över innehållet i svensk radio och tv staten;2017;1;Mycket stort inflytande | Ganska stort inflytande | Varken stort eller litet inflytande | Ganska litet infytande | Mycket litet inflytande | Ingen uppfattning;6
8030;problem i parförhållande - att man har olika religion;2005;1;Mycket stort problem | Ganska stort problem | Inte särskilt stort problem | Inget problem alls;4
8031;problem i parförhållande - att man har olika social bakgrund;2005;1;Mycket stort problem | Ganska stort problem | Inte särskilt stort problem | Inget problem alls;4
8032;problem i parförhållande - att man kommer från olika delar av världen;2005;1;Mycket stort problem | Ganska stort problem | Inte särskilt stort problem | Inget problem alls;4
8033;problem i parförhållande - olika fritidsintressen;2005;1;Mycket stort problem | Ganska stort problem | Inte särskilt stort problem | Inget problem alls;4
8034;problem i parförhållande - stor åldersskillnad;2005;1;Mycket stort problem | Ganska stort problem | Inte särskilt stort problem | Inget problem alls;4
13559;vilket värde anser du att innehållet från public service har? för dig personligen;2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024;10;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
13560;vilket värde anser du att innehållet från public service har? för samhället i stort;2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024;10;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15435;vilket värde för samhället? aftonbladet;2019;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15436;vilket värde för samhället? dagens nyheter;2019;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15437;vilket värde för samhället? den lokala morgontidningen där du bor;2019;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15438;vilket värde för samhället? expressen;2019;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15439;vilket värde för samhället? facebook;2019;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15440;vilket värde för samhället? google;2019;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15441;vilket värde för samhället? kanaler (t.ex. tv4, 7, cmore);2019;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15442;vilket värde för samhället? netflix;2019;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15443;vilket värde för samhället? svenska dagbladet;2019;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15444;vilket värde för samhället? sveriges radio;2019;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15445;vilket värde för samhället? sveriges television (svt);2019;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15446;vilket värde för samhället? wikipedia;2019;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15447;vilket värde för samhället? youtube;2019;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16416;värde för det svenska samhället hos? aftonbladet;2021;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16417;värde för det svenska samhället hos? dagens nyheter;2021;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16418;värde för det svenska samhället hos? den lokala morgontidningen där du bor;2021;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16419;värde för det svenska samhället hos? expressen;2021;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16420;värde för det svenska samhället hos? facebook;2021;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16421;värde för det svenska samhället hos? kanaler (t.ex. tv4, 7, c more);2021;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16422;värde för det svenska samhället hos? netflix;2021;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16423;värde för det svenska samhället hos? svenska dagbladet;2021;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16424;värde för det svenska samhället hos? sveriges radio (sr);2021;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16425;värde för det svenska samhället hos? sveriges television (svt);2021;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16426;värde för det svenska samhället hos? utbildningsradion (ur);2021;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16427;värde för det svenska samhället hos? wikipedia;2021;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16428;värde för det svenska samhället hos? youtube;2021;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15944;värde för det svenska samhället? aftonbladet;2020;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15945;värde för det svenska samhället? dagens nyheter;2020;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15946;värde för det svenska samhället? den lokala morgontidningen där du bor;2020;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15947;värde för det svenska samhället? expressen;2020;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15948;värde för det svenska samhället? facebook;2020;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15949;värde för det svenska samhället? kanaler (t.ex. tv4, 7, c more);2020;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15950;värde för det svenska samhället? netflix;2020;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15951;värde för det svenska samhället? svenska dagbladet;2020;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15952;värde för det svenska samhället? sveriges radio (sr);2020;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15953;värde för det svenska samhället? sveriges television (svt);2020;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15954;värde för det svenska samhället? wikipedia;2020;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
15955;värde för det svenska samhället? youtube;2020;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16912;värde för svenska samhället aftonbladet;2022;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16913;värde för svenska samhället dagens nyheter;2022;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16914;värde för svenska samhället den lokala morgontidningen där du bor;2022;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16915;värde för svenska samhället expressen;2022;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16916;värde för svenska samhället facebook;2022;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16917;värde för svenska samhället kanaler (t.ex. tv4, 7, c more);2022;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16918;värde för svenska samhället netflix;2022;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16919;värde för svenska samhället svenska dagbladet;2022;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16920;värde för svenska samhället sveriges radio (sr);2022;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16921;värde för svenska samhället sveriges television (svt);2022;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16922;värde för svenska samhället utbildningsradion (ur);2022;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16923;värde för svenska samhället wikipedia;2022;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
16924;värde för svenska samhället youtube;2022;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
17072;värde för svenska samhället? aftonbladet;2023, 2024;2;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
17073;värde för svenska samhället? dagens nyheter;2023, 2024;2;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
17074;värde för svenska samhället? den lokala morgontidningen där du bor;2023, 2024;2;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
17075;värde för svenska samhället? expressen;2023, 2024;2;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
17076;värde för svenska samhället? facebook;2023, 2024;2;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
17446;värde för svenska samhället? kanaler (t.ex. tv4, 7, c more);2023;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
17767;värde för svenska samhället? kanaler (tex tv4, 7, c more);2024;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
17077;värde för svenska samhället? netflix;2023, 2024;2;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
17078;värde för svenska samhället? svenska dagbladet;2023, 2024;2;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
17079;värde för svenska samhället? sveriges radio (sr);2023, 2024;2;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
17080;värde för svenska samhället? sveriges television (svt);2023, 2024;2;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
17768;värde för svenska samhället? tiktok;2024;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
17447;värde för svenska samhället? utbildningsradion (ur);2023;1;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
17081;värde för svenska samhället? wikipedia;2023, 2024;2;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
17082;värde för svenska samhället? youtube;2023, 2024;2;Mycket stort värde | Ganska stort värde | Varken stort eller litet värde | Ganska litet värde | Mycket litet värde | Ingen uppfattning;6
